1.0	2.0	0.10667619047619044		1.072	0.004305220883534137	
2.0	8.0	0.4798349206349203		3.712	0.014907630522088353	
3.0	15.0	0.4844507936507936		3.792	0.015228915662650602	
4.0	7.0	0.47107619047619015		3.784	0.015196787148594378	
5.0	4.0	0.4644952380952383		3.808	0.015293172690763052	
6.0	12.0	0.4591396825396824		3.984	0.016	
7.0	9.0	0.446142857142857		3.864	0.015518072289156627	
8.0	11.0	0.4238698412698411		3.776	0.015164658634538152	
9.0	7.0	0.44482539682539673		3.536	0.014200803212851406	
10.0	8.0	0.48446031746031754		3.736	0.015004016064257029	"	
11.0	12.0	0.42793968253968245		3.736	0.015004016064257029	
12.0	12.0	0.43526984126984125		3.832	0.015389558232931727	
13.0	14.0	0.429152380952381		3.84	0.015421686746987951	
14.0	12.0	0.39637777777777766		3.576	0.01436144578313253	
15.0	8.0	0.42224444444444437		3.568	0.014329317269076306	
16.0	9.0	0.4540095238095237		3.632	0.014586345381526105	
17.0	7.0	0.43043174603174605		3.656	0.014682730923694778	
18.0	11.0	0.4693809523809521		3.712	0.014907630522088353	
19.0	7.0	0.4444571428571426		3.688	0.01481124497991968	
20.0	6.0	0.4448698412698413		3.592	0.01442570281124498	"	
21.0	5.0	0.36782222222222233		3.424	0.013751004016064257	
22.0	8.0	0.41736190476190504		3.632	0.014586345381526105	
23.0	15.0	0.4101714285714284		3.448	0.013847389558232932	
24.0	10.0	0.4021333333333336		3.448	0.013847389558232932	
25.0	9.0	0.4122380952380951		3.408	0.013686746987951807	
26.0	16.0	0.439663492063492		3.544	0.01423293172690763	
27.0	12.0	0.40714285714285725		3.424	0.013751004016064257	
28.0	13.0	0.41325396825396793		3.352	0.013461847389558234	
29.0	13.0	0.38655873015873016		3.328	0.013365461847389558	
30.0	13.0	0.4024380952380953		3.224	0.012947791164658634		
31.0	12.0	0.3622222222222222		3.24	0.013012048192771084	
32.0	9.0	0.34219682539682555		3.272	0.013140562248995983	
33.0	6.0	0.4623714285714287		3.6	0.014457831325301205	
34.0	8.0	0.449742857142857		3.392	0.013622489959839357	
35.0	7.0	0.4303636363636361		3.536	0.014200803212851406	
36.0	11.0	0.3922952380952382		3.488	0.014008032128514055	
37.0	13.0	0.4586761904761903		3.784	0.015196787148594378	
38.0	12.0	0.45006984126984106		3.776	0.015164658634538152	
39.0	10.0	0.4371682539682539		3.808	0.015293172690763052	
40.0	10.0	0.37542857142857156		3.672	0.014746987951807228	!	
41.0	12.0	0.4024126984126983		3.648	0.014650602409638554	
42.0	13.0	0.4124730158730159		3.592	0.01442570281124498	
43.0	6.0	0.40456825396825363		3.52	0.014136546184738957	
44.0	9.0	0.4169714285714285		3.536	0.014200803212851406	
45.0	6.0	0.44413968253968233		3.76	0.015100401606425702	
46.0	11.0	0.4078158730158726		3.696	0.014843373493975904	
47.0	6.0	0.406465800865801		3.624	0.014554216867469879	
48.0	8.0	0.42898095238095246		3.544	0.01423293172690763	
49.0	7.0	0.4588920634920634		3.6	0.014457831325301205	
50.0	8.0	0.4203734487734489		3.68	0.014779116465863454		
51.0	9.0	0.40575873015873015		3.648	0.014650602409638554	
52.0	8.0	0.3728920634920635		3.56	0.01429718875502008	
53.0	6.0	0.38228571428571406		3.608	0.01448995983935743	
54.0	8.0	0.3864380952380952		3.464	0.013911646586345382	
55.0	13.0	0.3810317460317459		3.576	0.01436144578313253	
56.0	9.0	0.3948285714285715		3.592	0.01442570281124498	
57.0	9.0	0.3544507936507936		3.392	0.013622489959839357	
58.0	5.0	0.39482222222222224		3.616	0.014522088353413655	
59.0	4.0	0.4042476190476189		3.64	0.014618473895582329	
60.0	4.0	0.37660634920634917		3.512	0.014104417670682731		
61.0	7.0	0.3134349206349205		3.568	0.014329317269076306	
62.0	8.0	0.3758349206349207		3.576	0.01436144578313253	
63.0	7.0	0.34730793650793645		3.456	0.013879518072289156	
64.0	5.0	0.4047333333333333		3.296	0.013236947791164659	
65.0	5.0	0.39362857142857127		3.128	0.012562248995983936	
66.0	8.0	0.39593650793650775		3.216	0.01291566265060241	
67.0	3.0	0.3989999999999999		3.36	0.013493975903614458	
68.0	3.0	0.35898730158730163		3.28	0.013172690763052209	
69.0	6.0	0.350647619047619		3.112	0.012497991967871486	
70.0	6.0	0.39472380952380964		3.184	0.01278714859437751		
71.0	9.0	0.3625968253968253		3.184	0.01278714859437751	
72.0	6.0	0.41831428571428586		3.336	0.013397590361445784	
73.0	7.0	0.41042539682539664		3.328	0.013365461847389558	
74.0	5.0	0.38995555555555544		3.2	0.01285140562248996	
75.0	11.0	0.43734603174603187		3.2	0.01285140562248996	
76.0	5.0	0.3675619047619047		3.232	0.01297991967871486	
77.0	6.0	0.412990476190476		3.312	0.013301204819277108	
78.0	4.0	0.38800952380952375		3.288	0.013204819277108433	
79.0	6.0	0.3633714285714286		3.128	0.012562248995983936	
80.0	5.0	0.37879047619047596		3.184	0.01278714859437751		
81.0	5.0	0.35670476190476186		3.072	0.01233734939759036	
82.0	5.0	0.3586825396825398		3.12	0.01253012048192771	
83.0	16.0	0.4093682539682537		3.216	0.01291566265060241	
84.0	10.0	0.4251714285714286		3.216	0.01291566265060241	
85.0	11.0	0.33602857142857134		3.216	0.01291566265060241	
86.0	8.0	0.3566380952380951		3.224	0.012947791164658634	
