1.0	8.0	0.3868476190476191		2.992	0.012016064257028112	
2.0	8.0	0.44474285714285683		3.808	0.015293172690763052	
3.0	7.0	0.4326380952380951		3.848	0.015453815261044177	
4.0	6.0	0.4490603174603173		3.816	0.015325301204819277	
5.0	8.0	0.42195238095238086		3.752	0.015068273092369478	
6.0	9.0	0.4479746031746029		3.736	0.015004016064257029	
7.0	9.0	0.45789523809523797		3.832	0.015389558232931727	
8.0	6.0	0.4538126984126986		3.952	0.0158714859437751	
9.0	6.0	0.4468793650793648		3.976	0.015967871485943776	
10.0	6.0	0.4423587301587302		3.992	0.016032128514056224		
11.0	7.0	0.44749841269841256		3.8	0.015261044176706828	
12.0	7.0	0.45514574314574313		3.728	0.014971887550200803	
13.0	12.0	0.43392842712842694		3.784	0.015196787148594378	
14.0	11.0	0.4295676767676764		3.888	0.015614457831325302	
15.0	8.0	0.4169841269841271		3.696	0.014843373493975904	
16.0	8.0	0.47335555555555536		3.672	0.014746987951807228	
17.0	12.0	0.45922597402597376		3.656	0.014682730923694778	
18.0	12.0	0.39461904761904754		3.432	0.013783132530120482	
19.0	14.0	0.41427301587301596		3.376	0.013558232931726907	
20.0	12.0	0.4352253968253967		3.496	0.014040160642570281		
21.0	12.0	0.45937777777777755		3.576	0.01436144578313253	
22.0	7.0	0.406653968253968		3.512	0.014104417670682731	
23.0	13.0	0.3832761904761907		3.464	0.013911646586345382	
24.0	6.0	0.4109873015873015		3.472	0.013943775100401606	
25.0	9.0	0.382736507936508		3.536	0.014200803212851406	
26.0	7.0	0.41513333333333347		3.728	0.014971887550200803	
27.0	8.0	0.4418095238095238		3.8	0.015261044176706828	
28.0	8.0	0.4078063492063489		3.56	0.01429718875502008	
29.0	7.0	0.3629714285714287		3.456	0.013879518072289156	
30.0	11.0	0.38917777777777796		3.512	0.014104417670682731		
31.0	8.0	0.3695841269841269		3.528	0.01416867469879518	
32.0	8.0	0.41956190476190475		3.4	0.013654618473895583	
33.0	6.0	0.37697777777777786		3.52	0.014136546184738957	
34.0	8.0	0.3566253968253969		3.44	0.013815261044176706	
35.0	10.0	0.42492698412698415		3.664	0.014714859437751004	
36.0	5.0	0.45319047619047603		3.536	0.014200803212851406	
37.0	8.0	0.42651111111111095		3.512	0.014104417670682731	
38.0	7.0	0.38541269841269865		3.448	0.013847389558232932	
39.0	8.0	0.38294285714285703		3.376	0.013558232931726907	
40.0	9.0	0.3759714285714286		3.312	0.013301204819277108		
41.0	16.0	0.35851428571428556		3.408	0.013686746987951807	
42.0	10.0	0.4099619047619049		3.432	0.013783132530120482	
43.0	9.0	0.39376190476190454		3.32	0.013333333333333334	
44.0	6.0	0.4193746031746033		3.4	0.013654618473895583	
45.0	6.0	0.40106666666666657		3.328	0.013365461847389558	
46.0	20.0	0.4103460317460317		3.36	0.013493975903614458	
47.0	8.0	0.4684349206349206		3.48	0.013975903614457831	
48.0	11.0	0.4593301587301589		3.416	0.013718875502008033	
49.0	11.0	0.43707619047619056		3.36	0.013493975903614458	
50.0	4.0	0.4444095238095236		3.096	0.012433734939759036		

51.0	6.0	0.40985079365079374		3.232	0.01297991967871486	
52.0	7.0	0.429247619047619		3.128	0.012562248995983936	
53.0	8.0	0.46343809523809526		3.184	0.01278714859437751	
54.0	6.0	0.43700952380952374		3.352	0.013461847389558234	
55.0	8.0	0.4096476190476189		3.208	0.012883534136546184	
56.0	8.0	0.3756095238095236		3.08	0.012369477911646587	
57.0	6.0	0.35131746031746036		3.144	0.012626506024096385	
58.0	8.0	0.3853904761904761		3.192	0.012819277108433735	
59.0	5.0	0.41113968253968214		3.144	0.012626506024096385	
60.0	4.0	0.3716095238095236		3.184	0.01278714859437751		
61.0	5.0	0.4411809523809524		3.464	0.013911646586345382	
62.0	3.0	0.4209999999999999		3.336	0.013397590361445784	
63.0	10.0	0.3926571428571429		3.272	0.013140562248995983	
