1.0	9.0	0.3088634920634923		2.768	0.011116465863453816	
2.0	14.0	0.45828571428571435		3.736	0.015004016064257029	
3.0	8.0	0.4967873015873015		3.84	0.015421686746987951	
4.0	12.0	0.47162539682539684		3.888	0.015614457831325302	
5.0	10.0	0.4285365079365077		3.8	0.015261044176706828	
6.0	7.0	0.45219047619047587		3.704	0.01487550200803213	
7.0	7.0	0.4551809523809523		3.776	0.015164658634538152	
8.0	10.0	0.4672562770562772		3.912	0.015710843373493977	
9.0	11.0	0.4368444444444446		3.808	0.015293172690763052	
10.0	13.0	0.45251322011322004		3.816	0.015325301204819277	%	
11.0	11.0	0.41970043290043263		3.856	0.0154859437751004	
12.0	17.0	0.3896507936507935		3.752	0.015068273092369478	
13.0	12.0	0.4137269841269842		3.712	0.014907630522088353	
14.0	10.0	0.415431746031746		3.616	0.014522088353413655	
15.0	14.0	0.4152190476190474		3.576	0.01436144578313253	
16.0	13.0	0.47333737373737333		3.768	0.015132530120481928	
17.0	9.0	0.4466900432900434		3.688	0.01481124497991968	
18.0	11.0	0.37775526695526684		3.696	0.014843373493975904	
19.0	10.0	0.3675396825396826		3.632	0.014586345381526105	
20.0	11.0	0.40069841269841283		3.752	0.015068273092369478	#	
21.0	13.0	0.3888444444444446		3.584	0.014393574297188756	
22.0	8.0	0.38133015873015874		3.496	0.014040160642570281	
23.0	6.0	0.424209523809524		3.616	0.014522088353413655	
24.0	13.0	0.4497174603174603		3.472	0.013943775100401606	
25.0	9.0	0.38481904761904767		3.496	0.014040160642570281	
26.0	12.0	0.3968412698412696		3.544	0.01423293172690763	
27.0	8.0	0.4667428571428573		3.616	0.014522088353413655	
28.0	12.0	0.45201269841269864		3.384	0.013590361445783133	
29.0	11.0	0.4370317460317461		3.464	0.013911646586345382	
30.0	12.0	0.4052031746031745		3.68	0.014779116465863454		
31.0	14.0	0.3766634920634918		3.432	0.013783132530120482	
32.0	10.0	0.4367428571428571		3.408	0.013686746987951807	
33.0	13.0	0.446885714285714		3.56	0.01429718875502008	
34.0	7.0	0.4352603174603175		3.584	0.014393574297188756	
35.0	7.0	0.39929523809523804		3.488	0.014008032128514055	
36.0	17.0	0.3752349206349205		3.28	0.013172690763052209	
37.0	10.0	0.37517142857142854		3.28	0.013172690763052209	
38.0	10.0	0.37428888888888895		3.312	0.013301204819277108	
39.0	14.0	0.32206349206349194		3.24	0.013012048192771084	
40.0	9.0	0.3320571428571427		3.096	0.012433734939759036			
41.0	12.0	0.3766222222222221		3.272	0.013140562248995983	
42.0	10.0	0.4134507936507934		3.384	0.013590361445783133	
43.0	12.0	0.4135841269841268		3.4	0.013654618473895583	
44.0	13.0	0.38768888888888875		3.24	0.013012048192771084	
45.0	12.0	0.3839809523809519		3.184	0.01278714859437751	
46.0	11.0	0.40131428571428557		3.24	0.013012048192771084	
47.0	12.0	0.3988380952380953		3.312	0.013301204819277108	
48.0	14.0	0.40816190476190456		3.296	0.013236947791164659	
49.0	10.0	0.42781904761904754		3.312	0.013301204819277108	
50.0	6.0	0.44008571428571447		3.168	0.012722891566265061		
51.0	10.0	0.40923809523809523		3.296	0.013236947791164659	
52.0	9.0	0.3885714285714289		3.184	0.01278714859437751	
53.0	5.0	0.40189523809523797		3.152	0.012658634538152611	
54.0	5.0	0.36583809523809524		3.04	0.012208835341365461	
55.0	17.0	0.40058095238095237		3.368	0.013526104417670683	
56.0	14.0	0.3207968253968254		3.208	0.012883534136546184	
57.0	13.0	0.3303396825396823		3.288	0.013204819277108433	
58.0	9.0	0.37055238095238074		3.136	0.012594377510040161	
59.0	8.0	0.36934285714285714		3.088	0.01240160642570281	
60.0	13.0	0.38417142857142855		3.04	0.012208835341365461		
61.0	12.0	0.34768888888888894		3.248	0.01304417670682731	
62.0	12.0	0.374377777777778		3.264	0.01310843373493976	
63.0	9.0	0.3322190476190477		3.256	0.013076305220883534	
64.0	13.0	0.32258412698412703		3.168	0.012722891566265061	
65.0	15.0	0.3924952380952381		3.256	0.013076305220883534	
66.0	14.0	0.359942857142857		3.32	0.013333333333333334	
67.0	12.0	0.3540571428571425		3.12	0.01253012048192771	
68.0	8.0	0.3682952380952381		3.168	0.012722891566265061	
69.0	9.0	0.37401904761904753		3.264	0.01310843373493976	
70.0	9.0	0.32886666666666664		3.16	0.012690763052208835		

71.0	10.0	0.34851428571428567		3.104	0.01246586345381526	
72.0	12.0	0.3334190476190474		3.072	0.01233734939759036	
73.0	10.0	0.3099428571428571		2.968	0.011919678714859439	
74.0	6.0	0.35518412698412705		2.92	0.011726907630522088	
75.0	9.0	0.3631523809523808		3.0	0.012048192771084338	
76.0	15.0	0.3470380952380953		3.08	0.012369477911646587	
77.0	8.0	0.40169206349206343		3.24	0.013012048192771084	
78.0	9.0	0.35118095238095226		3.224	0.012947791164658634	
79.0	10.0	0.3579904761904762		3.152	0.012658634538152611	
80.0	4.0	0.42566349206349224		3.096	0.012433734939759036		
81.0	5.0	0.40499047619047623		3.12	0.01253012048192771	
82.0	8.0	0.32684761904761916		3.288	0.013204819277108433	
83.0	8.0	0.37005396825396814		3.32	0.013333333333333334	
84.0	13.0	0.3463272727272726		3.128	0.012562248995983936	
85.0	10.0	0.3585809523809523		3.072	0.01233734939759036	
86.0	9.0	0.3653650793650791		3.04	0.012208835341365461	
87.0	7.0	0.30983174603174607		2.992	0.012016064257028112	
88.0	6.0	0.3251777777777778		3.008	0.012080321285140562	
89.0	6.0	0.2949936507936508		2.952	0.011855421686746989	
90.0	9.0	0.35072380952380955		3.032	0.012176706827309237		
91.0	9.0	0.3872857142857143		2.944	0.011823293172690763	
92.0	10.0	0.37417142857142865		3.04	0.012208835341365461	
93.0	12.0	0.34683174603174616		3.184	0.01278714859437751	
94.0	17.0	0.3493936507936508		3.136	0.012594377510040161	
95.0	7.0	0.34212380952380955		3.104	0.01246586345381526	
96.0	7.0	0.34713160173160174		3.232	0.01297991967871486	
97.0	13.0	0.3460095238095239		3.328	0.013365461847389558	
98.0	11.0	0.38047186147186157		3.336	0.013397590361445784	
99.0	7.0	0.37652698412698427		3.32	0.013333333333333334	
100.0	10.0	0.36993015873015883		3.32	0.013333333333333334		
101.0	8.0	0.3689714285714286		3.248	0.01304417670682731	
102.0	7.0	0.3346126984126983		3.32	0.013333333333333334	
103.0	7.0	0.3257047619047618		3.256	0.013076305220883534	
104.0	12.0	0.3523238095238094		3.256	0.013076305220883534	
105.0	7.0	0.3339269841269841		3.136	0.012594377510040161	
106.0	10.0	0.3190444444444445		3.064	0.012305220883534137	
107.0	10.0	0.3096825396825399		3.112	0.012497991967871486	
